EC,rxn_ID,reaction
6.1.1.6,rxn30405,(1) cpd00002[0] + (1) cpd00039[0] + (1) cpd11917[0] <=> (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd15249[0]
6.1.1.6,rxn30404,(1) cpd00001[0] + (0.01) cpd16885[0] <=> (0.02) cpd00214[0] + (0.03) cpd01080[0] + (0.01) cpd01188[0] + (0.015) cpd03847[0] + (0.655) cpd15237[0] + (0.01) cpd15240[0] + (0.27) cpd15269[0]
2.7.1.151,rxn30409,(1) cpd00002[0] + (1) cpd00916[0] <=> (1) cpd00008[0] + (1) cpd08377[0]
2.7.1.158,rxn30408,(1) cpd00002[0] + (1) cpd00943[0] <=> (1) cpd00008[0] + (1) cpd00885[0]
2.7.1.158,rxn13059,(1) cpd00007[0] + (1) cpd16830[0] <=> (1) cpd00025[0] + (1) cpd16833[0]
2.7.1.158,rxn13058,(1) cpd00007[0] + (1) cpd16824[0] <=> (1) cpd00025[0] + (1) cpd16837[0]
1.1.1.170,rxn26961,(1) cpd00003[0] + (1) cpd24533[0] <=> (1) cpd00004[0] + (1) cpd00011[0] + (1) cpd24507[0]
1.1.1.170,rxn13053,(1) cpd00010[0] + (1) cpd16789[0] <=> (1) cpd00022[0] + (1) cpd03128[0]
1.1.1.170,rxn13052,(1) cpd00007[0] + (1) cpd00010[0] + (1) cpd16781[0] <=> (1) cpd00001[0] + (1) cpd00022[0] + (1) cpd01260[0]
1.1.1.170,rxn13051,(1) cpd00010[0] + (1) cpd16782[0] <=> (1) cpd00022[0] + (1) cpd01695[0]
1.1.1.170,rxn13050,(1) cpd00010[0] + (1) cpd16783[0] <=> (1) cpd00022[0] + (1) cpd00134[0]
1.1.1.170,rxn13057,(1) cpd00007[0] + (1) cpd16825[0] <=> (1) cpd00025[0] + (1) cpd16836[0]
1.1.1.170,rxn13056,(1) cpd00010[0] + (1) cpd16780[0] <=> (2) cpd00022[0]
1.1.1.170,rxn13055,(1) cpd00010[0] + (1) cpd16790[0] <=> (1) cpd00022[0] + (1) cpd03124[0]
1.1.1.170,rxn13054,(1) cpd00010[0] + (1) cpd16788[0] <=> (1) cpd00022[0] + (1) cpd01335[0]
1.1.5.8,rxn37559,(1) cpd00383[0] + (1) cpd01351[0] <=> (1) cpd01716[0] + (1) cpd25914[0]
1.2.1.51,rxn33851,(1) cpd00006[0] + (1) cpd00010[0] + (1) cpd00020[0] <=> (1) cpd00005[0] + (1) cpd00011[0] + (1) cpd00022[0]
2.4.1.241,rxn38936,(1) cpd00043[0] + (1) cpd25025[0] <=> (1) cpd00014[0] + (1) cpd25070[0]
1.6.5.2,rxn36809,(1) cpd00004[0] + (1) cpd25920[0] <=> (1) cpd00003[0] + (1) cpd23254[0]
1.6.5.2,rxn36808,(1) cpd00005[0] + (1) cpd25920[0] <=> (1) cpd00006[0] + (1) cpd23254[0]
1.6.5.2,rxn36801,(1) cpd00004[0] + (1) cpd25805[0] <=> (1) cpd00003[0] + (1) cpd23250[0]
1.6.5.2,rxn36800,(1) cpd00005[0] + (1) cpd25805[0] <=> (1) cpd00006[0] + (1) cpd23250[0]
1.6.5.2,rxn36803,(1) cpd00004[0] + (1) cpd25917[0] <=> (1) cpd00003[0] + (1) cpd23251[0]
1.6.5.2,rxn36802,(1) cpd00005[0] + (1) cpd25917[0] <=> (1) cpd00006[0] + (1) cpd23251[0]
1.6.5.2,rxn36805,(1) cpd00004[0] + (1) cpd25918[0] <=> (1) cpd00003[0] + (1) cpd23252[0]
1.6.5.2,rxn36804,(1) cpd00005[0] + (1) cpd25918[0] <=> (1) cpd00006[0] + (1) cpd23252[0]
1.6.5.2,rxn36807,(1) cpd00004[0] + (1) cpd25919[0] <=> (1) cpd00003[0] + (1) cpd23253[0]
1.6.5.2,rxn36806,(1) cpd00005[0] + (1) cpd25919[0] <=> (1) cpd00006[0] + (1) cpd23253[0]
1.6.5.2,rxn31468,(1) cpd00665[0] <=> (1) cpd00027[0] + (1) cpd11735[0]
1.6.5.2,rxn31469,(1) cpd00665[0] <=> (1) cpd00027[0] + (1) cpd11735[0]
2.6.1.-,rxn23588,(1) cpd00040[0] + (1) cpd00281[0] <=> (1) cpd00033[0] + (1) cpd00199[0]
2.6.1.-,rxn23589,(1) cpd00001[0] + (1) cpd14545[0] <=> (1) cpd00013[0] + (1) cpd00040[0]
2.1.1.-,rxn23586,(1) cpd00017[0] + (1) cpd21845[0] <=> (1) cpd00019[0] + (1) cpd21842[0]
2.6.1.-,rxn23587,(1) cpd00040[0] + (1) cpd00281[0] <=> (1) cpd00033[0] + (1) cpd00199[0]
1.14.15.-,rxn23584,(1) cpd00007[0] + (1) cpd00601[0] + (1) cpd28073[0] <=> (1) cpd00001[0] + (1) cpd24211[0] + (1) cpd27749[0]
2.1.1.-,rxn23585,(1) cpd00017[0] + (1) cpd28580[0] <=> (1) cpd00019[0] + (1) cpd28570[0]
1.14.13.-,rxn23582,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00601[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd24281[0]
1.14.13.-,rxn23583,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00601[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd24281[0]
2.3.1.-,rxn23580,(1) cpd00070[0] + (1) cpd16638[0] <=> (1) cpd00010[0] + (1) cpd00011[0] + (1) cpd24280[0]
2.5.1.32,rxn23581,(2) cpd08211[0] <=> (2) cpd00012[0] + (1) cpd03211[0]
1.2.1.51,rxn33852,(1) cpd00006[0] + (1) cpd00010[0] + (1) cpd00020[0] <=> (1) cpd00005[0] + (1) cpd00011[0] + (1) cpd00022[0]
5.4.2.2,rxn20583,(1) cpd00089[0] <=> (1) cpd19006[0]
1.2.3.1,rxn24605,(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd01061[0] <=> (1) cpd00025[0] + (1) cpd15165[0]
2.1.1.90,rxn24606,(1) cpd00116[0] + (1) cpd27485[0] <=> (1) cpd00001[0] + (1) cpd27448[0]
2.1.1.246,rxn24607,(1) cpd02246[0] + (1) cpd27448[0] <=> (1) cpd02438[0] + (1) cpd27485[0]
1.14.13.-,rxn24600,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd05523[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd20980[0]
3.1.1.32,rxn20586,(1) cpd00001[0] + (1) cpd11624[0] <=> (1) cpd21856[0] + (1) cpd27058[0]
3.1.1.32,rxn20585,(1) cpd00001[0] + (1) cpd25067[0] <=> (1) cpd00214[0] + (1) cpd23889[0]
3.1.1.32,rxn20584,(1) cpd00001[0] + (1) cpd11624[0] <=> (1) cpd21856[0] + (1) cpd27058[0]
3.1.1.4,rxn20589,(1) cpd00001[0] + (1) cpd11624[0] <=> (1) cpd21879[0] + (1) cpd27058[0]
3.1.1.4,rxn20588,(1) cpd00001[0] + (1) cpd11624[0] <=> (1) cpd21879[0] + (1) cpd27058[0]
2.1.1.248,rxn24608,(1) cpd00187[0] + (1) cpd27537[0] <=> (1) cpd00013[0] + (1) cpd27512[0]
2.1.1.247,rxn24609,(1) cpd02246[0] + (1) cpd27512[0] <=> (1) cpd02438[0] + (1) cpd27537[0]
3.2.1.14,rxn23054,(1) cpd00001[0] + (1) cpd26711[0] <=> (1) cpd23788[0]
3.2.1.52,rxn23055,(1) cpd00001[0] + (1) cpd01157[0] <=> (2) cpd27608[0]
3.2.1.52,rxn23056,(1) cpd00001[0] + (1) cpd23788[0] <=> (1) cpd01157[0] + (1) cpd27608[0]
3.2.1.52,rxn23057,(1) cpd00001[0] + (1) cpd23788[0] <=> (1) cpd01157[0] + (1) cpd27608[0]
3.2.1.52,rxn23050,(1) cpd22312[0] + (1) cpd27847[0] <=> (1) cpd00018[0] + (1) cpd27355[0] + (1) cpd28259[0]
3.2.1.14,rxn23051,(1) cpd00001[0] + (1) cpd26711[0] <=> (1) cpd01157[0]
3.2.1.14,rxn23052,(1) cpd00001[0] + (1) cpd26711[0] <=> (1) cpd01157[0]
3.2.1.14,rxn23053,(1) cpd00001[0] + (1) cpd26711[0] <=> (1) cpd23788[0]
2.4.1.280,rxn23058,(1) cpd00009[0] + (1) cpd01157[0] <=> (1) cpd19031[0] + (1) cpd27608[0]
3.5.1.-,rxn23059,(1) cpd00001[0] + (1) cpd23326[0] <=> (1) cpd00029[0] + (1) cpd23928[0]
3.5.1.-,rxn09674,(1) cpd00039[1] <=> (1) cpd00039[0]
3.5.1.-,rxn09675,(1) cpd15237[1] <=> (1) cpd15237[0]
3.5.1.-,rxn09676,(1) cpd00214[1] <=> (1) cpd00214[0]
3.5.1.-,rxn09677,(1) cpd00111[1] <=> (1) cpd00111[0]
3.5.1.-,rxn09670,(1) cpd00355[1] <=> (1) cpd00355[0]
3.5.1.-,rxn09671,(1) cpd02027[1] <=> (1) cpd02027[0]
3.5.1.-,rxn09672,(1) cpd00060[1] <=> (1) cpd00060[0]
3.5.1.-,rxn09673,(1) cpd00179[1] <=> (1) cpd00179[0]
3.5.1.-,rxn09678,(1) cpd00053[1] <=> (1) cpd00053[0]
3.5.1.-,rxn09679,(1) cpd00027[1] <=> (1) cpd00027[0]
6.2.1.5,rxn33854,(1) cpd00002[0] + (1) cpd00010[0] + (1) cpd00036[0] <=> (1) cpd00008[0] + (1) cpd00078[0]
6.2.1.5,rxn29761,(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd25949[1] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd25949[0]
1.1.1.71,rxn36119,(1) cpd00006[0] + (1) cpd05293[0] <=> (1) cpd00005[0] + (1) cpd24945[0]
1.1.1.71,rxn36118,(1) cpd00003[0] + (1) cpd05293[0] <=> (1) cpd00004[0] + (1) cpd24940[0]
1.1.1.71,rxn36113,(1) cpd00006[0] + (1) cpd24932[0] <=> (1) cpd00005[0] + (1) cpd25399[0]
1.1.1.71,rxn36112,(1) cpd00003[0] + (1) cpd24932[0] <=> (1) cpd00004[0] + (1) cpd19488[0]
1.1.1.71,rxn36111,(1) cpd00006[0] + (1) cpd24932[0] <=> (1) cpd00005[0] + (1) cpd19488[0]
1.1.1.71,rxn36110,(1) cpd00003[0] + (1) cpd24932[0] <=> (1) cpd00004[0] + (1) cpd25393[0]
1.1.1.71,rxn36117,(1) cpd00006[0] + (1) cpd05293[0] <=> (1) cpd00005[0] + (1) cpd24940[0]
1.1.1.71,rxn36116,(1) cpd00003[0] + (1) cpd24932[0] <=> (1) cpd00004[0] + (1) cpd19490[0]
1.1.1.71,rxn36115,(1) cpd00006[0] + (1) cpd24932[0] <=> (1) cpd00005[0] + (1) cpd19490[0]
1.1.1.71,rxn36114,(1) cpd00003[0] + (1) cpd24932[0] <=> (1) cpd00004[0] + (1) cpd25399[0]
1.1.1.71,rxn31625,(1) cpd12313[0] <=> (1) cpd11908[0] + (1) cpd29893[0]
2.A.42|TC-2.A.42,rxn34405,(1) cpd00054[0] <=> (1) cpd00054[1]
2.A.42|TC-2.A.42,rxn31623,(1) cpd12194[0] <=> (1) cpd11751[0] + (1) cpd29891[0]
2.8.2.1,rxn05946,(1) cpd00044[0] + (1) cpd00127[0] <=> (1) cpd00045[0] + (1) cpd01471[0]
1.5.99.8,rxn05947,(1) cpd00129[0] + (1) cpd11609[0] <=> (1) cpd02431[0] + (1) cpd11610[0]
2.8.2.16,rxn05944,(1) cpd00044[0] + (1) cpd11622[0] <=> (1) cpd00045[0] + (1) cpd12214[0]
3.2.1.147,rxn05945,(1) cpd00001[0] + (1) cpd12019[0] <=> (1) cpd11622[0] + (1) cpd13371[0]
3.2.1.147,rxn05942,(1) cpd00125[0] + (1) cpd11620[0] <=> (1) cpd00345[0] + (1) cpd11621[0]
2.1.1.9,rxn05943,(1) cpd00017[0] + (1) cpd11622[0] <=> (1) cpd00019[0] + (1) cpd00239[0]
2.1.1.9,rxn05940,(1) cpd00010[0] + (1) cpd00094[0] + (1) cpd11621[0] <=> (1) cpd00011[0] + (1) cpd00086[0] + (1) cpd11620[0]
3.2.1.14,rxn05941,(1) cpd00001[0] <=> (1) cpd00122[0]
3.2.1.14,rxn33561,(1) cpd01243[0] <=> (1) cpd01243[1]
3.2.1.26,rxn33560,(1) cpd00001[0] + (1) cpd01133[0] <=> (1) cpd00082[0] + (1) cpd03200[0]
1.5.1.12,rxn33563,(2) cpd00001[0] + (1) cpd00006[0] + (1) cpd02431[0] <=> (1) cpd00005[0] + (1) cpd00023[0]
1.5.1.12,rxn33562,(1) cpd29947[0] <=> (1) cpd29947[1]
1.5.1.12,rxn33565,(1) cpd03397[0] <=> (1) cpd03397[1]
1.5.1.12,rxn33564,(1) cpd14968[0] <=> (1) cpd14969[0]
1.4.1.5,rxn05948,(1) cpd00001[0] + (1) cpd00003[0] + (1) cpd11623[0] <=> (1) cpd00004[0] + (1) cpd00013[0] + (1) cpd11625[0]
1.4.3.2,rxn05949,(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd11623[0] <=> (1) cpd00013[0] + (1) cpd00025[0] + (1) cpd11625[0]
1.4.3.2,rxn31629,(1) cpd30321[0] <=> (1) cpd29897[0]
1.4.3.2,rxn03399,(1) cpd02494[0] + (1) cpd03452[0] <=> (1) cpd03453[0]
1.4.3.2,rxn03398,(1) cpd00658[0] + (1) cpd03450[0] <=> (1) cpd00020[0] + (1) cpd00056[0] + (1) cpd03451[0]
2.1.1.201,rxn03391,(1) cpd00017[0] + (1) cpd03440[0] <=> (1) cpd00019[0] + (1) cpd03441[0]
1.14.13.-,rxn03390,(1) cpd00007[0] + (1) cpd03439[0] <=> (1) cpd00001[0] + (1) cpd03440[0]
4.1.1.-,rxn03393,(1) cpd03443[0] <=> (1) cpd00011[0] + (1) cpd03444[0]
1.14.13.-,rxn03392,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd03441[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd03442[0]
2.1.1.222,rxn03395,(1) cpd00017[0] + (1) cpd03445[0] <=> (1) cpd00019[0] + (1) cpd03446[0]
1.14.13.-,rxn03394,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd03444[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd03445[0]
2.1.1.201,rxn03397,(1) cpd00017[0] + (1) cpd03447[0] <=> (1) cpd00019[0] + (1) cpd03448[0]
1.14.13.-,rxn03396,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd03446[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd03447[0]
1.14.14.1,rxn02448,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00904[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd03059[0]
3.6.1.11|3.6.1.40,rxn02449,(1) cpd00001[0] + (1) cpd02740[0] <=> (1) cpd00009[0] + (1) cpd00905[0]
2.A.59|TC-2.A.59,rxn05498,(1) cpd11598[0] <=> (1) cpd11598[1]
2.A.59|TC-2.A.59,rxn05499,(1) cpd00185[1] <=> (1) cpd00185[0]
2.A.3.1|TC-2.A.3.1,rxn05494,(1) cpd00117[1] <=> (1) cpd00117[0]
2.A.3.1|TC-2.A.3.1,rxn05495,(1) cpd00085[1] <=> (1) cpd00085[0]
2.A.3.1|TC-2.A.3.1,rxn05496,(1) cpd00035[1] <=> (1) cpd00035[0]
2.A.3.1|TC-2.A.3.1,rxn05497,(1) cpd00018[1] <=> (1) cpd00018[0]
1.1.1.51,rxn02446,(1) cpd00003[0] + (1) cpd02637[0] <=> (1) cpd00004[0] + (1) cpd00904[0]
1.1.1.51,rxn02447,(1) cpd00006[0] + (1) cpd02637[0] <=> (1) cpd00005[0] + (1) cpd00904[0]
3.1.6.2,rxn02444,(1) cpd00001[0] + (1) cpd02774[0] <=> (1) cpd00048[0] + (1) cpd00904[0]
2.A.1.6|TC-2.A.1.6,rxn05493,(1) cpd00024[1] <=> (1) cpd00024[0]
2.A.1.6|TC-2.A.1.6,rxn29764,(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd25952[1] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd25952[0]
2.7.1.56,rxn33699,(1) cpd00002[0] + (1) cpd00802[0] <=> (1) cpd00008[0] + (1) cpd19036[0]
2.7.1.56,rxn29765,(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd25953[1] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd25953[0]
1.6.2.2,rxn33697,(1) cpd00004[0] + (2) cpd11795[0] <=> (1) cpd00003[0] + (2) cpd11797[0]
1.2.1.3,rxn33696,(1) cpd00001[0] + (1) cpd00003[0] + (1) cpd03529[0] <=> (1) cpd00004[0] + (1) cpd01889[0]
1.6.2.2,rxn33695,(1) cpd00004[0] + (2) cpd11795[0] <=> (1) cpd00003[0] + (2) cpd11797[0]
2.4.1.-,rxn33694,(1) cpd00043[0] + (1) cpd01743[0] <=> (1) cpd00014[0] + (1) cpd03652[0]
2.4.1.-,rxn33693,(1) cpd18070[0] <=> (1) cpd00001[0] + (1) cpd06210[0]
2.4.1.-,rxn29766,(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd25982[1] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd25982[0]
3.1.3.74,rxn33691,(1) cpd00001[0] + (1) cpd00478[0] <=> (1) cpd00009[0] + (1) cpd00263[0]
3.2.1.26,rxn33690,(1) cpd00001[0] + (1) cpd01693[0] <=> (1) cpd00082[0] + (1) cpd00863[0]
1.3.3.6,rxn38304,(1) cpd00007[0] + (1) cpd15051[0] <=> (1) cpd00025[0] + (1) cpd22985[0]
1.3.3.6,rxn29767,(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd00392[1] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00392[0]
3.1.1.1,rxn38305,(1) cpd00001[0] + (1) cpd22713[0] <=> (1) cpd00116[0] + (1) cpd00703[0]
3.1.1.1,rxn29760,(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd25730[1] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd25730[0]
3.1.1.1,rxn38306,(1) cpd00001[0] + (1) cpd22713[0] <=> (1) cpd00116[0] + (1) cpd00703[0]
6.3.2.-,rxn26012,(1) cpd00002[0] + (1) cpd00773[0] + (1) cpd27348[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd02964[0]
3.1.1.1,rxn38307,(1) cpd00001[0] + (1) cpd27508[0] <=> (1) cpd00116[0] + (1) cpd27318[0]
3.1.1.1,rxn29762,(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd25950[1] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd25950[0]
1.6.5.2,rxn36930,(1) cpd00005[0] + (1) cpd28290[0] <=> (1) cpd00006[0] + (1) cpd28015[0]
2.3.1.16,rxn38300,(1) cpd00010[0] + (1) cpd22981[0] <=> (1) cpd00022[0] + (1) cpd15047[0]
2.3.1.16,rxn29763,(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd25951[1] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd25951[0]
2.3.1.16,rxn38301,(1) cpd00010[0] + (1) cpd22984[0] <=> (1) cpd00022[0] + (1) cpd15051[0]
2.3.1.16,rxn38302,(1) cpd00010[0] + (1) cpd22987[0] <=> (1) cpd00022[0] + (1) cpd22988[0]
1.3.3.6,rxn38303,(1) cpd00007[0] + (1) cpd15047[0] <=> (1) cpd00025[0] + (1) cpd22982[0]
1.1.1.100,rxn38616,(1) cpd00005[0] + (1) cpd28464[0] <=> (1) cpd00006[0] + (1) cpd28463[0]
1.1.1.100,rxn38617,(1) cpd00005[0] + (1) cpd28464[0] <=> (1) cpd00006[0] + (1) cpd28463[0]
1.1.1.100,rxn38614,(1) cpd00005[0] + (1) cpd28449[0] <=> (1) cpd00006[0] + (1) cpd28448[0]
1.1.1.100,rxn38615,(1) cpd00005[0] + (1) cpd28464[0] <=> (1) cpd00006[0] + (1) cpd28463[0]
1.1.1.100,rxn38612,(1) cpd00005[0] + (1) cpd28449[0] <=> (1) cpd00006[0] + (1) cpd28448[0]
1.1.1.100,rxn38613,(1) cpd00005[0] + (1) cpd28449[0] <=> (1) cpd00006[0] + (1) cpd28448[0]
1.3.1.10,rxn38610,(1) cpd00004[0] + (1) cpd28619[0] <=> (1) cpd00003[0] + (1) cpd28397[0]
1.3.1.10,rxn34400,(1) cpd00219[0] <=> (1) cpd00219[1]
3.1.3.27,rxn36936,(1) cpd00001[0] + (1) cpd23598[0] <=> (1) cpd00009[0] + (1) cpd23600[0]
1.3.1.10,rxn38618,(1) cpd00004[0] + (1) cpd28615[0] <=> (1) cpd00003[0] + (1) cpd28465[0]
1.1.1.100,rxn38619,(1) cpd00005[0] + (1) cpd28434[0] <=> (1) cpd00006[0] + (1) cpd28433[0]
1.1.1.100,rxn34519,(1) cpd00032[0] + (1) cpd00260[1] <=> (1) cpd00032[1] + (1) cpd00260[0]
1.1.1.100,rxn34518,(1) cpd00032[0] + (1) cpd00137[1] <=> (1) cpd00032[1] + (1) cpd00137[0]
1.1.1.100,rxn34511,(1) cpd00060[0] <=> (1) cpd00060[1]
1.1.1.100,rxn34510,(1) cpd00347[0] <=> (1) cpd00347[1]
3.6.3.7,rxn34513,(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd00971[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00971[1]
3.6.3.7,rxn34512,(1) cpd00125[0] <=> (1) cpd00125[1]
3.6.3.7,rxn34515,(1) cpd00971[0] <=> (1) cpd00971[1]
3.6.3.7,rxn34514,(1) cpd00971[0] <=> (1) cpd00971[1]
3.6.3.7,rxn34517,(1) cpd00024[1] + (1) cpd00032[0] <=> (1) cpd00024[0] + (1) cpd00032[1]
3.6.3.7,rxn34516,(1) cpd19013[0] <=> (1) cpd19013[1]
1.1.-.-,rxn04729,(1) cpd09795[0] <=> (1) cpd09796[0]
1.14.12.-,rxn04728,(1) cpd00004[0] + (1) cpd00007[0] + (1) cpd09794[0] <=> (1) cpd00003[0] + (1) cpd09795[0]
1.14.13.-,rxn04725,(1) cpd00004[0] + (1) cpd00007[0] + (1) cpd09785[0] <=> (1) cpd00001[0] + (1) cpd00003[0] + (1) cpd09792[0]
1.14.13.1,rxn04724,(1) cpd00004[0] + (1) cpd00007[0] + (1) cpd09791[0] <=> (1) cpd00001[0] + (1) cpd00003[0] + (1) cpd00011[0] + (1) cpd01871[0]
1.2.1.-,rxn04727,(1) cpd00001[0] + (1) cpd00003[0] + (1) cpd09793[0] <=> (1) cpd00004[0] + (1) cpd09794[0]
1.1.1.1,rxn04726,(1) cpd00003[0] + (1) cpd09792[0] <=> (1) cpd00004[0] + (1) cpd09793[0]
5.3.99.-,rxn04721,(1) cpd09788[0] <=> (1) cpd09789[0]
1.13.-.-,rxn04720,(1) cpd00007[0] + (1) cpd09787[0] <=> (1) cpd09788[0]
1.2.1.-,rxn04723,(1) cpd00001[0] + (1) cpd00003[0] + (1) cpd09790[0] <=> (1) cpd00004[0] + (1) cpd09791[0]
4.2.1.-,rxn04722,(1) cpd00001[0] + (1) cpd09789[0] <=> (1) cpd00020[0] + (1) cpd09790[0]
1.14.11.4,rxn06370,(1) cpd00007[0] + (1) cpd00024[0] + (1) cpd12043[0] <=> (1) cpd00001[0] + (1) cpd00011[0] + (1) cpd00036[0] + (1) cpd00889[0]
2.1.1.16,rxn06372,(1) cpd00017[0] + (1) cpd11827[0] <=> (1) cpd00019[0] + (1) cpd12496[0]
2.1.1.79,rxn06373,(1) cpd00017[0] + (1) cpd11827[0] <=> (1) cpd00019[0] + (1) cpd12523[0]
3.3.2.5,rxn06374,(1) cpd00001[0] + (1) cpd02822[0] <=> (1) cpd00908[0] + (1) cpd11616[0]
3.1.1.5,rxn06375,(1) cpd00001[0] + (1) cpd12547[0] <=> (1) cpd00049[0] + (1) cpd00908[0]
2.1.1.71,rxn06376,(1) cpd00017[0] + (1) cpd11829[0] <=> (1) cpd00019[0] + (1) cpd12514[0]
1.4.4.2,rxn06377,(1) cpd00033[0] + (1) cpd12005[0] <=> (1) cpd00011[0] + (1) cpd11830[0]
3.1.4.11,rxn06378,(1) cpd00001[0] + (1) cpd12582[0] <=> (1) cpd00916[0] + (1) cpd11423[0]
2.3.1.23|2.3.1.63,rxn06379,(1) cpd02649[0] + (1) cpd11611[0] <=> (1) cpd00010[0] + (1) cpd12678[0]
2.3.1.23|2.3.1.63,rxn30803,(1) cpd23245[0] <=> (1) cpd00010[0] + (1) cpd00599[0]
3.6.3.-|3.6.3.8,rxn27353,(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd00063[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00063[1]
3.6.3.-|3.6.3.8,rxn27352,(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd00063[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00063[1]
3.6.3|3.6.3.-,rxn27351,(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd00063[1] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00063[0]
1.A.1,rxn27350,(1) cpd00205[1] <=> (1) cpd00205[0]
1.A.1,rxn27357,(1) cpd04654[1] <=> (1) cpd04654[0]
1.A.1,rxn30802,(1) cpd00401[0] <=> (1) cpd23245[0]
1.A.1,rxn27356,(1) cpd11215[1] <=> (1) cpd11215[0]
1.A.1,rxn27355,(1) cpd00302[1] <=> (1) cpd00302[0]
1.A.1,rxn27354,(1) cpd00360[1] <=> (1) cpd00360[0]
1.A.1,rxn27359,(1) cpd15153[1] <=> (1) cpd15153[0]
1.A.1,rxn27358,(1) cpd15136[1] <=> (1) cpd15136[0]
1.A.1,rxn12892,(1) cpd00017[0] + (1) cpd16765[0] <=> (1) cpd00019[0] + (1) cpd16767[0]
1.A.1,rxn31871,(1) cpd23084[0] <=> (1) cpd00001[0] + (1) cpd07094[0]
1.5.1.20,rxn31870,(1) cpd00005[0] + (1) cpd00125[0] <=> (1) cpd00006[0] + (1) cpd00345[0]
1.5.1.20,rxn31872,(1) cpd23084[0] <=> (1) cpd00001[0] + (1) cpd07094[0]
2.5.1.18,rxn31875,(1) cpd00042[0] + (1) cpd10567[0] <=> (1) cpd00966[0] + (1) cpd10568[0]
2.5.1.18,rxn31874,(1) cpd00444[0] <=> (1) cpd00444[1]
2.5.1.18,rxn31877,(1) cpd00042[0] + (1) cpd10567[0] <=> (1) cpd00966[0] + (1) cpd10568[0]
2.5.1.18,rxn31876,(1) cpd00444[0] <=> (1) cpd00444[1]
1.3.3.6,rxn31879,(1) cpd00015[0] + (1) cpd15047[0] <=> (1) cpd00982[0] + (1) cpd22982[0]
1.1.1.239|1.1.1.51|1.1.1.63,rxn31878,(1) cpd00003[0] + (1) cpd00420[0] <=> (1) cpd00004[0] + (1) cpd00237[0]
1.1.1.239|1.1.1.51|1.1.1.63,rxn10580,(32) cpd00001[0] + (32) cpd00002[0] + (1) cpd00528[0] + (8) cpd15877[0] <=> (32) cpd00008[0] + (32) cpd00009[0] + (2) cpd00013[0] + (1) cpd11640[0] + (8) cpd15876[0]
1.1.1.239|1.1.1.51|1.1.1.63,rxn10581,(1) cpd00244[0] <=> (1) cpd00244[1]
1.1.1.239|1.1.1.51|1.1.1.63,rxn10582,(1) cpd00873[0] + (1) cpd15825[0] <=> (1) cpd00218[0] + (1) cpd15826[0]
3.6.1.15,rxn10583,(1) cpd00001[0] + (1) cpd00115[0] <=> (1) cpd00009[0] + (1) cpd00177[0]
3.6.1.15,rxn10584,(1) cpd00001[0] + (1) cpd00356[0] <=> (1) cpd00009[0] + (1) cpd00533[0]
