id,smiles
cpd06071,CC1=CCC[C@H]2[C@@](C=O)(C1)C[C@@H](C)[C@]2(CO)CC/C(=C/CO)CO
cpd06072,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)O[C@@H]1N2C
cpd06073,C[C@@H]1C[C@H]2OC(=O)[C@@]3(C)CCC[C@@](C)([C@@H]23)[C@@]12CC[C@]1(C=COC1)O2
cpd06074,C=C(C)[C@]1(O)C[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@]3(O)C(=O)C(C)=C[C@H]32)[C@H]1O
cpd06075,C=C(C)[C@]12C[C@@H](C)[C@@]34OC(Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)cc1OC)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2
cpd06076,CC(=O)O[C@@H]1[C@H]2CC[C@@H]3[C@]1(C[C@@H](OC(C)=O)[C@@]1(O)[C@@H](C[C@H](O)C1(C)C)[C@]3(C)O)C[C@@]2(C)O
cpd06077,CO[C@H]1[C@@H](O)[C@@H](C)O[C@H](O[C@H]2[C@H](Oc3cccc4c(O)c5c(=O)oc6ccc(C)c7c(=O)oc(c34)c5c67)O[C@H](C)[C@H](O)[C@@H]2O)[C@@H]1O
cpd06078,CC(C)C1=C([O-])C(=O)C2=C(CC[C@H]3C(C)(C)CCC[C@]23C)C1=O
cpd06079,C=C[C@](C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)C2CC[C@@]1(C)O
cpd06080,C=C1C(=O)[C@]23C[C@H]1C[C@@H](O)[C@H]2[C@@]1(CCC[C@@]2(C)CO[C@H](O)[C@H]21)COC3=O
cpd06081,C=C(C)[C@]12C[C@@H](C)[C@@]34OC(CCCCCCCCC)(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(CO)[C@@H](O)[C@]1(O)C(=O)C(C)=C[C@H]14)O2
cpd06082,CC1=C[C@H](O/C=C2/C(=O)O[C@@H]3C4=C(CCC[C@@H]4C)C[C@H]23)OC1=O
cpd06083,CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)[C@H]21
cpd06084,C=Cc1c(C)c(O)cc2c1CC[C@@H]1C(C)(C)[C@H](O)CC[C@@]21C
cpd06085,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3
cpd06086,CC1=C[C@H](O/C=C2/C(=O)O[C@@H]3C4=C(C[C@H]23)[C@@H](O)CCC4(C)C)OC1=O
cpd06087,C[C@@H]1CC[C@@H](C(C)(C)[NH2+]CCc2c[nH]c3ccccc23)CC1=O
cpd06088,C=C(C)[C@]12C[C@@H](C)[C@@]34OC5(/C=C\CCCCCCCCCCCCC[C@H]6[C@H](C)C(=O)[C@@](O)([C@H](O)[C@@]7(CO)O[C@H]7[C@H]3[C@H]1O5)[C@@H]64)O2
cpd06089,C/C=C1/C[NH2+][C@@H]2Cc3c([nH]c4ccccc34)[C@@H](c3cc4c5c([nH]c4cc3OC)[C@]3(C(=O)OC)C[C@@H]4C[C@H](CC)[C@@H]3[N@@H+](CC5)C4)C[C@@H]1C2C(=O)OC
cpd06090,CC(C)C1=CC2=CC(=O)[C@H]3C(C)(C)CCC[C@]3(C)C2=C(O)C1=O
cpd06091,C/C=C1/C[NH2+][C@@H]2Cc3c([nH]c4ccccc34)[C@@H](c3cc4[nH]c5c(c4cc3OC)CC[N@H+]3C[C@H]4C[C@H](CC)[C@H]3[C@@]5(C(=O)OC)C4)C[C@@H]1C2C(=O)OC
cpd06092,CC(C)C1=CC2=C[C@H](O)[C@H]3C(C)(C)CCC[C@]3(C)C2=C(O)C1=O
cpd06093,CC[C@@H]1C[NH+]2CC[C@]34c5ccccc5N[C@H]3[C@@H](CO)[C@H]1C[C@H]24
cpd06094,C=C(C)[C@]12C[C@@H](C)[C@@]34OC(/C=C/C=C/CCCCC)(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(CO)[C@@H](O)[C@]1(O)C(=O)C(C)=C[C@H]14)O2
cpd06095,C/C=C1/CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1[C@@H](C(=O)OC)[C@@H]1OC[C@H]2[C@H]3C[C@@H]4[NH+](CC[C@@]45c4ccccc4N1[C@@H]25)C[C@H]3CC
cpd06096,C=C(C)[C@]12C[C@@H](C)[C@@]34OC(Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)cc1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2
cpd06097,CC(C)[C@]12O[C@H]1[C@@H]1O[C@@]13[C@@]1(C)C[C@H](O)C4=C(COC4=O)[C@@H]1C[C@@H]1O[C@@]13[C@@H]2O
cpd06098,CC[C@H]1[NH2+][C@H]2C[C@@]3(C(=O)N(OC)c4cc(OC)ccc43)[C@H]3C[C@@H]1[C@@H]2CO3
cpd06099,CC(C)[C@]12O[C@H]1[C@@H]1O[C@@]13[C@@]1(C)CCC4=C(COC4=O)[C@@H]1C[C@@H]1O[C@@]13[C@@H]2O
cpd06100,CC(C)=CCC(=O)[C@H](C)CCC[C@]1(C)OC/C(=C/CO)CC[C@H]1O
cpd06101,O=c1ccc2cc(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2o1
cpd06102,C=C[C@]12C[NH+](C)[C@@H]3[C@H]4CO[C@H](CC41)[C@]1(C(=O)Nc4ccccc41)[C@@H]32
cpd06103,COc1c([C@@]23CCN(C)[C@]4(CCC(=O)N4c4c(O)cccc42)C3=O)cc2c(c1OC)N(C)[C@@H]1C=C[C@@]34CCCN5CC[C@@]21[C@]53OC(=O)C4
cpd06104,Cc1nccc2c1[nH]c1ccccc12
cpd06105,CC(C)(O)[C@H]1Cc2c(ccc3ccc(=O)oc23)O1
cpd06106,CN1CC[C@]2(c3cccc4c3N[C@@H]3N(C)CC[C@]43[C@@]34CC[NH+](C)[C@@H]3Nc3ccccc34)c3ccccc3N[C@H]12
cpd06107,O=c1ccc2nccc3c4c(O)cccc4n1c23
cpd06108,C[N+](C)(C)[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-]
cpd06109,CC[C@H]1C[C@H]2C[C@H]3c4[nH]c5ccc(OC)cc5c4CC[N@@H+](C2)[C@@H]13
cpd06110,CC[C@H]1C[C@H]2C[C@H]3c4[nH]c5ccccc5c4CC[N@@H+](C2)[C@@H]13
cpd06111,COc1cc2cc(Oc3ccc4ccc(=O)oc4c3)c(=O)oc2cc1O
cpd06112,CC[C@H]1[C@H](O)[NH+]2[C@H]3C[C@@]45c6ccccc6N(C)[C@H]4[C@@H]2C[C@@H]1C3[C@H]5O
cpd06113,CC[C@@]1(O)C[C@H]2C[N@H+](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CC[NH+]6CC[C@]43[C@@H]65)C2)C1
cpd06114,CC[C@]12C[N@H+]3CCc4c([nH]c5ccccc45)[C@@](C(=O)OC)(c4cc5c(cc4OC)N(C)[C@H]4[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]6(CC)C=CC[NH+]7CC[C@]54[C@@H]76)C[C@H](C3)[C@H]1O2
cpd06115,CC(C)=CCCC1(C)C=Cc2c(c(C)cc3c2[nH]c2ccccc23)O1
cpd06116,COc1cc(CCCCCc2ccccc2)c2c(c1OC)NC(=O)C2=O
cpd06117,O=C1Nc2cccc(CCCCCc3ccccc3)c2C1=O
cpd06118,COc1ccc([C@@]23C=CC(=O)C[C@@H]2[NH+](C)CC3)cc1OC
cpd06119,COc1ccc([C@@]23CCC(=O)C[C@@H]2[NH+](C)CC3)cc1OC
cpd06120,COc1ccc([C@@]23CC[C@@H](O)C[C@@H]2[NH+](C)CC3)cc1OC
cpd06121,CC[C@@H]1C[NH+]2CCc3c([nH]c4cccc(OC)c34)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC
cpd06122,COC(=O)C1=CO[C@@H](C)[C@H]2C[NH+]3CC[C@]4(C(=O)Nc5ccccc54)[C@@H]3C[C@H]12
cpd06123,COc1cc(C=O)cc2c1[nH]c1ccccc12
cpd06124,CC[C@H]1C[NH+]2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1C[C@H]1[NH2+]CCc2c1[nH]c1ccccc21
cpd06125,Cc1nccc2c(C)c3[nH]c4ccccc4c3cc12
cpd06126,OCc1ccc(-c2nccc3c2[nH]c2ccccc23)o1
cpd06127,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCO[C@@H]1N2C
cpd06128,CN1CCC2(c3cccc4c3NC3N(C)CCC43c3cccc4c3NC3N(C)CCC43C34CC[NH+](C)C3Nc3c(C56CC[NH+](C)C5Nc5ccccc56)cccc34)c3ccccc3NC12
cpd06129,CN1CCC2(c3cccc4c3NC3N(C)CCC43C34CC[NH+](C)C3Nc3c(C56CC[NH+](C)C5Nc5ccccc56)cccc34)c3ccccc3NC12
cpd06130,CC[C@@]12CCC[N@H+](CCc3c([nH]c4ccccc34)CC1)C2
cpd06131,CC[C@H]1C[NH+]2CC[C@]3(C(=O)Nc4ccccc43)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC
cpd06132,COC(=O)C1=CN2CCc3c([nH]c4ccccc34)[C@@]2(C)[C@@H]2C[NH+]3CCc4c([nH]c5ccccc45)[C@H]3C[C@H]12
cpd06133,O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12
cpd06134,C/C=C1/CN2[C@H]3C[C@H]1[C@@H](CO)[C@@H]2Cc1c3[nH]c2ccc(O)cc12
cpd06135,c1ccc2c(c1)[nH]c1c2cc[n+]2cc3c(cc12)CCCC3
cpd06136,COC(=O)C1=CO[C@@H](C)[C@H]2C[n+]3ccc4c([nH]c5ccccc54)c3C[C@H]12
cpd06137,C/C=C1/C[NH+](C)[C@@H]2Cc3c([nH]c4ccccc34)[C@@H](c3ccc4c5c([nH]c4c3)[C@@H]3C[C@@H]4C[C@H](CC)[C@@H]3[N@@H+](CC5)C4)C[C@H]1C2C(=O)OC
cpd06138,COc1ccc2c3c([nH]c2c1)[C@@H](C)[NH2+]CC3
cpd06139,CC[C@]12C=CC[NH+]3CC[C@]4(C(=C(C(=O)OC)C1)Nc1ccccc14)[C@@H]32
cpd06140,NC(=O)c1cc2c([nH]c3cc(Cl)ccc32)s1
cpd06141,C[N@@+]12CC[C@@]34c5ccccc5N5/C=C6/[C@H]7C[C@H]8[C@@]9(CC[N@@+]8(C)C/C7=C/CO)c7ccccc7N(/C=C(/[C@@H](C[C@@H]31)/C(=C\CO)C2)[C@H]54)[C@@H]69
cpd06142,O=C([O-])[C@@H]1Cc2c([nH]c3ccccc23)C2=C/C(=C3/C=C4c5[nH]c6ccccc6c5C[C@@H](C(=O)[O-])N4C3=O)C(=O)N21
cpd06143,CC[C@H]1C[NH+]2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1[NH2+]CCc2c1[nH]c1ccc(O)cc21
cpd06144,C/C=C1/CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1Cc1nccc2c1[nH]c1ccccc12
cpd06145,C=C[C@H]1C[NH+]2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1C[C@H]1c2[nH]c3ccccc3c2CC[NH+]1C
cpd06146,CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32
cpd06147,C/C=C1/C[NH+](C)[C@@H]2Cc3c([nH]c4ccccc34)[C@@H](c3cc4[nH]c5c(c4cc3OC)CC[N@H+]3C[C@H]4C[C@H](CC)[C@H]3[C@@]5(C(=O)OC)C4)C[C@@H]1C2C(=O)OC
cpd06148,C/C=C1/C[NH+](C)[C@@H]2Cc3c([nH]c4ccccc34)C(=O)C[C@@H]1C2C(=O)OC
cpd06149,COC(=O)C1=C2Nc3ccccc3[C@@]23CC[NH+]2C[C@]4(C[C@@H]5C[C@]67CCO[C@H]6CC[NH+]6CC[C@@]8(c9ccc(OC)cc9N(C4)[C@@]58O)[C@@H]67)[C@@H]4OCC[C@]4(C1)[C@H]23
cpd06150,C[NH+]1CC[C@]23C(=O)C[C@H]4C(=CCO[C@H]5CC(=O)N(c6c(O)cccc62)[C@H]3[C@H]54)C1
cpd06151,COC(=O)[C@H]1[C@@H](O)CC[C@H]2C[NH+]3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21
cpd06152,CC(C)(O[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)[C@H]1Cc2cc3ccc(=O)oc3cc2O1
cpd06153,CC(C)=CC(=O)O[C@H]1Cc2cc3ccc(=O)oc3cc2OC1(C)C
cpd06154,CC1(C)Oc2cc3oc(=O)ccc3cc2C[C@@H]1O
cpd06155,CC(=O)O[C@@H]1c2c(ccc3ccc(=O)oc23)OC(C)(C)[C@@H]1OC(=O)CC(C)C
cpd06156,CC(C)=CC(=O)O[C@@H]1c2c(ccc3ccc(=O)oc23)OC(C)(C)[C@@H]1OC(=O)C=C(C)C
cpd06157,CC(=O)O[C@@H]1c2c(ccc3ccc(=O)oc23)OC(C)(C)[C@@H]1OC(=O)C1(C)OC1C
cpd06158,O=c1ccc2cc(O)c(O)cc2o1
cpd06159,O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1
cpd06160,COc1cc2ccc(=O)oc2c(O)c1O
cpd06161,COc1cc2ccc(=O)oc2c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)c1O
cpd06162,C=CC(C)(C)c1cc2cc3c(cc2oc1=O)OC(C(C)(C)O)C3
cpd06163,COc1ccc2ccc(=O)oc2c1
cpd06164,CC(C)=CCOc1c2occc2cc2ccc(=O)oc12
cpd06165,CC(=O)O[C@@H]1[C@H](OC(=O)C=C(C)C)c2c(ccc3ccc(=O)oc23)OC1(C)C
cpd06166,COc1cc(OC)c2ccc(=O)oc2c1O
cpd06167,CC(C)=CC(=O)OC(C)(C)[C@@H]1Cc2c(ccc3ccc(=O)oc23)O1
cpd06168,COc1c2c(cc3ccc(=O)oc13)C=CC(C)(C)O2
cpd06169,CC[C@H]1C[C@H]2C[C@H]3c4[nH]c5cc(OC)ccc5c4CC[N@@H+](C2)[C@@H]13
cpd06170,CC(C)=CCc1c(O)c(C(=O)CC(C)C)c([O-])c2c(-c3ccccc3)cc(=O)oc12
cpd06171,CC(C)(O)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1
cpd06172,COc1cc2oc(=O)ccc2cc1[C@@H]1OC(=O)[C@@]2(C)O[C@@H]12
cpd06173,CC(C)(O)[C@H]1Cc2cc3ccc(=O)oc3cc2O1
cpd06174,CC(C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1Cc2cc3ccc(=O)oc3cc2O1
cpd06175,COc1ccc2ccc(=O)oc2c1CC=C(C)C
cpd06176,CC(C)=CCC/C(C)=C/Cc1cc2ccc(=O)oc2cc1O
cpd06177,CC1(C)O[C@H]1COc1c2ccoc2cc2oc(=O)ccc12
cpd06178,COc1c(C(C)C)oc2cc3oc(=O)ccc3cc12
cpd06179,CC(=O)O[C@@H]1c2c(ccc3ccc(=O)oc23)O[C@@H]1C(C)(C)OC(=O)C=C(C)C
cpd06180,COc1c(OC)c2occc2c2oc(=O)ccc12
cpd06181,CC1=C[C@@H]2[C@@H]3[C@@H]4C(=C(C)[C@@H]3[C@]13[C@H]1OC(=O)[C@@H](C)[C@@H]1CC[C@](C)(O)[C@H]23)[C@H]1OC(=O)[C@@H](C)[C@@H]1CC[C@]4(C)O
cpd06182,CC1=CC(=O)C2=C(C)CC[C@@H]3[C@H](OC(=O)[C@@H]3C)[C@@H]12
cpd06183,C=C1C[C@H](OC(=O)[C@](C)(O)CCl)[C@H]2C(=C)C(=O)O[C@@H]2[C@@H]2[C@H]1C[C@H](O)[C@@]21CO1
cpd06184,C=C1C(=O)O[C@@H]2C[C@@]3(C)CCC[C@H](C)C3=C[C@H]12
cpd06185,C=C1C(=O)O[C@@H]2/C=C(\CO)CC/C=C(\CO)C[C@H](OC(=O)C(C)C)[C@@H]12
cpd06186,C=C1C(=O)O[C@H]2C[C@@H](C)[C@@H]3[C@H]4O[C@H]4[C@H](O)[C@@]3(C)C[C@H]12
cpd06187,C=C1C(=O)O[C@@H]2[C@H]1CC[C@H](C)[C@@H]1C=CC(=O)[C@]12C
cpd06188,C=C1C(=O)O[C@@H]2C[C@@H](C)[C@@H]3C=CC(=O)[C@@]3(C)[C@@H](OC(C)=O)[C@H]12
cpd06189,C[C@@H]1C[C@@H](O)[C@@]2(O)[C@@]13C[C@H](OC(=O)[C@@H]3O)[C@](C)(O)[C@@]21COC1=O
cpd06190,C=C1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)CCC[C@@](C)(O)[C@H]21
cpd06191,C/C=C(/C)C(=O)O[C@@H]1C=C(C)[C@H]2[C@@H]3OC(=O)[C@@](C)(OC(C)=O)[C@@H]3[C@@H](OC(=O)C(C)CC)C[C@](C)(OC(C)=O)[C@H]21
cpd06192,C=C1C(=O)O[C@@H]2/C=C(\CO)CC/C=C(\C)C[C@H](OC(=O)C(C)CO)[C@@H]12
cpd06193,C=C1C(=O)O[C@H]2C[C@@]3(CO3)[C@@H]3C[C@H](OC(C)=O)C(=C)[C@]3(O)C[C@H]12
cpd06194,CC(=O)O[C@H]1[C@@H]2[C@H](C)C(=O)O[C@@H]2C[C@@H](C)[C@@H]2C=CC(=O)[C@@]12C
cpd06195,C=C1C(=O)O[C@H]2C[C@@H](C)[C@@H]3C=CC(=O)[C@@]3(C)C[C@H]12
cpd06196,CC1=C2C(=CC1)[C@@](C)(O)CC[C@H]1[C@H](C)C(=O)O[C@H]21
cpd06197,C=C1C(=O)O[C@H]2[C@H]1CC[C@@](C)(O)[C@@]13O[C@@H]1[C@@H]1O[C@]1(C)[C@H]23
cpd06198,C=C1C(=O)O[C@@H]2[C@@H]3C(=C(C)C[C@H](OC(C)=O)[C@@H]12)C[C@H]1O[C@@]31C
cpd06199,C=C1C(=O)O[C@H]2C/C(C)=C/CC/C(CO)=C/[C@@H](O)[C@H]12
cpd06200,O=c1ccc2cc3ccoc3cc2o1
cpd06201,O=S=O
cpd06202,C/C=C(/C)C(=O)O[C@@H]1c2c(ccc3ccc(=O)oc23)OC(C)(C)[C@@H]1OC(C)=O
cpd06203,C=CC(C)(C)c1cc2cc3c(cc2oc1=O)O[C@H](C(C)(C)OC(C)=O)C3
cpd06204,CC(C)(O)[C@@H]1Cc2cc3ccc(=O)oc3c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2O1
cpd06205,CC(=O)O[C@@H]1c2c(ccc3ccc(=O)oc23)OC(C)(C)[C@@H]1OC(=O)C=C(C)C
cpd06206,COc1cc2ccc(=O)oc2cc1OC
cpd06207,CC1(C)C=Cc2c(ccc3ccc(=O)oc23)O1
cpd06208,COc1cc2oc(=O)ccc2c(OC)c1OC
cpd06209,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
cpd06210,O=c1ccc2ccc(O)cc2o1
cpd06211,CC[C@@H](C)C(=O)O[C@@H]1[C@H](OC(C)=O)c2c(ccc3ccc(=O)oc23)OC1(C)C
cpd06212,CC1(C)C=Cc2cc3ccc(=O)oc3cc2O1
cpd06213,CC1(C)C=Cc2cc([C@@H]3CC(=O)c4ccc(O)cc4O3)ccc2O1
cpd06214,CC(C)=CCc1cc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc(CC=C(C)C)c1O
cpd06215,Oc1ccc([C@H]2Oc3cc(O)cc(O)c3C[C@@H]2O)cc1
cpd06216,O=C(/C=C/c1ccccc1)c1ccccc1O
cpd06217,COc1cc2c(cc1O)C[C@@H]1[NH2+]CCc3cc4c(c-2c31)OCO4
cpd06218,COc1cc(C[C@H]2c3cc(OC)c(OC)cc3CC[NH+]2C)c(Oc2cc3c(cc2OC)-c2c(OC)c(OC)c(OC)c4c2[C@H](C3)N(C)CC4)cc1OC
cpd06219,COc1cc2c(cc1OC)[C@@H]([C@H]1OC(=O)c3c1ccc1c3OCO1)[NH+](C)CC2
cpd06220,COC1=C(OC)[C@]23CCc4ccc(OC)c(O)c4[C@]2(CC[NH2+]3)CC1=O
cpd06221,COc1cc2c(cc1O)-c1cc3c([C@@H](C)O)cncc3c(=O)n1CC2
cpd06222,CC[C@H]1C[NH+]2CCc3c(cc(OC)c(OC)c3O)[C@@H]2C[C@@H]1CC1=NCCc2cc(O)c(OC)cc21
cpd06223,CC[C@H]1C[NH+]2CCc3c(cc(OC)c(OC)c3O)[C@@H]2C[C@@H]1C[C@H]1[NH2+]CCc2c1[nH]c1ccccc21
cpd06224,C=Cc1cncc2c(=O)n3c(cc12)-c1cc(O)c(OC)cc1CC3
cpd06225,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)N3CCc4cc(OC)c(O)cc4[C@H]3C[C@H]21
cpd06226,COc1cc2c(cc1OC)[C@@H]1O[C@H](OC)c3c(ccc(OC)c3OC)[C@H]1N(C)CC2
cpd06228,COc1cc2c(cc1O)[C@H]1C[NH+](C)[C@@H](C2)c2cc3c(cc21)OCO3
cpd06229,COC1=C[C@]23CC[NH+](C)[C@H](Cc4cc5c(cc42)OCO5)C3=CC1=O
cpd06230,COc1cc(O)c(-c2c(C)cc(OC)c3c(OC)cccc23)c2c1[C@H](C)[NH2+][C@@H](C)C2
cpd06231,COc1ccc2c(c1OC)C(OC)N(C)c1c-2ccc2cc3c(cc12)OCO3
cpd06232,CC[C@H]1C[NH+]2CCc3c(cc(OC)c(OC)c3O)[C@@H]2C[C@@H]1CCO
cpd06233,Oc1ccc2c(c1)C[C@H]1[NH2+]CCc3cc4c(c-2c31)OCO4
cpd06234,c1ccc2c(c1)C[C@H]1[NH2+]CCc3cc4c(c-2c31)OCO4
cpd06235,COc1cc2c3c(c1O)-c1cc(O)ccc1C[C@H]3[NH+](C)CC2
cpd06236,COc1cc2c(cc1OC)[C@@H]1Cc3cc(OC)c(OC)cc3[C@H](C2)N1C
cpd06237,COc1cc2c(cc1OC)[C@@H](Cc1ccc(O)cc1)[NH+](C)CC2
cpd06238,COc1cc2c(cc1O)C(=O)c1nccc3cc(OC)c(OC)c-2c13
cpd06239,CC1=C2[C@H]3OC(=O)[C@@H](C)[C@@H]3[C@@H](O)C[C@@]2(C)C=CC1=O
cpd06240,C=C1C(=O)O[C@@H]2/C=C(\C)CC[C@@H](O)C(=C)CC[C@@H]12
cpd06241,C=C1C(=O)O[C@@H]2C[C@@H](C)[C@@H]3[C@H]4O[C@H]4[C@H](O)[C@@]3(C)[C@@H](O)[C@H]12
cpd06242,COc1c2c(c3c4c(nccc14)C(=O)c1ccccc1-3)OCO2
cpd06243,COc1cc2ccncc2cc1OC
cpd06244,C=C1C(=O)O[C@H]2C/C(C)=C\[C@@H](O)C[C@@]3(C)O[C@@H]3C[C@H]12
cpd06245,C=C1COC(=O)[C@@]12C[C@H]1CCC[C@H](C)[C@@]1(C)C2
cpd06246,C=C1C(=O)O[C@@H]2/C=C(/CO)C3=CC(=O)[C@@](C)(C[C@@H](OC(=O)/C(C)=C\C)[C@@H]12)O3
cpd06247,COc1cc2c3cc1Oc1cc(ccc1O)C[C@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3[NH+](C)CC2)CC[NH+]1C
cpd06248,C=C(C)C(=O)O[C@@H]1C[C@@]2(C)OC(=CC2=O)/C(C)=C\[C@H]2OC(=O)C(=C)[C@@H]21
cpd06249,C=C1C(=O)O[C@H]2[C@H]1CC[C@@](C)(O)[C@]13O[C@H]1[C@H]1O[C@@]1(C)[C@H]23
cpd06250,C=C1C(=O)O[C@H]2C/C(C)=C/C[C@@H](O)/C(C)=C/[C@@H](O)[C@H]12
cpd06251,C=C1C(=O)O[C@H]2C/C(C)=C/C[C@@H](OC(C)=O)/C(C)=C/[C@@H](OC(C)=O)[C@H]12
cpd06252,COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1[C@@H](Cc1ccc(O)c(c1)Oc1ccc(cc1)C[C@@H]3[NH+](C)CC2)[NH+](C)CC4
cpd06253,C=C1C(=O)O[C@H]2[C@H]1C[C@@H]([C@H](C)O)[C@@]13O[C@@H]1[C@@H](Cl)[C@](C)(O)[C@H]23
cpd06254,C=C1C[C@H](OC(=O)[C@](C)(O)CCl)[C@H]2C(=C)C(=O)O[C@@H]2[C@@H]2[C@H]1C[C@@H](O)[C@]2(O)CCl
cpd06255,COc1ccc2cc3[n+](cc2c1OC)CC(O)c1cc2c(cc1-3)OCO2
cpd06256,C=C1C(=O)O[C@@H]2/C=C(/C)[C@@H](OC(C)=O)C/C=C(\C)C[C@@H](OC(=O)/C(C)=C/CO)[C@@H]12
cpd06257,C=C(C(=O)O[C@H]1C/C(C)=C/CC/C(CO)=C/[C@H]2OC(=O)C(=C)[C@H]12)[C@@H](O)CO
cpd06258,C=C1C(=O)O[C@@H]2[C@H]1CC[C@@H]1CO[C@@H]3CC(=O)[C@]2(C)[C@]13O
cpd06259,CN1CCc2cc3c(cc2[C@H]1[C@@H]1OC(=O)c2c1ccc1c2OCO1)OCO3
cpd06260,COc1cc2c(cc1O)C[C@H]1c3c(cc(O)c(OC)c3-2)CC[NH+]1C
cpd06261,COc1cc2c(cc1O)-c1c(O)c(OC)cc3c1[C@H](C2)[NH+](C)CC3
cpd06262,COc1ccc2c(c1O)-c1c3c(cc4c1[C@H](C2)[NH+](C)CC4)OCO3
cpd06263,COc1cc2c3c(c1O)-c1ccccc1C[C@H]3[NH2+]CC2
cpd06264,COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1[C@@H](Cc1ccc(OC)c(c1OC)Oc1ccc(cc1)CC3=NCC2)[NH+](C)CC4
cpd06265,COc1ccc2c(c1O)Oc1c(OC)ccc3c1C1=C2C(=O)[C@]2(C[C@@H]4[C@@H]5Cc6ccc(OC)c7c6[C@]4(CC[NH+]5C)[C@@H]2O7)N1CC3
cpd06266,COc1cc2c(c(O)c1OC)[C@@H]1Cc3ccc(OC)c(OC)c3CN1CC2
cpd06267,CN1CCc2cc3c(cc2[C@@H]1[C@@H]1OC(=O)c2c1ccc1c2OCO1)OCO3
cpd06268,C=C1C(=O)O[C@@H]2[C@H]1CC[C@H](COC(C)=O)[C@]1(O)C=CC(=O)[C@@]21C
cpd06269,C=C1C(=O)O[C@@H]2[C@H]1[C@@H](OC(C)=O)C[C@H](C)[C@@H]1CCC(=O)[C@]12C
cpd06270,COc1cc2c(cc1OC)[C@H](C)[NH+](C)CC2
cpd06271,CC1(C)CCC[C@]2(C)C3=C(CC[C@@H]12)C(=O)OC3
cpd06272,COc1cc2c(cc1OC)CN1CCc3ccc(OC)c(O)c3[C@@H]1C2
cpd06273,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@H]3CCC(=O)[C@@]3(C)C[C@H]12
cpd06274,C=C(C)[C@@H]1[C@@H]2C[C@]3(C)[C@](O)([C@H]1C(=O)O2)[C@H]1O[C@H]1[C@]31CO1
cpd06275,COc1cc2c(cc1O)C[C@@H]1[NH2+]CCc3c(OC)c4c(c-2c31)OCO4
